"AU_scale";"AU";"Area_km2";"Substance";"Type";"Matrix";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
4;"DEN-094";206.264486641;"CD";"HM";"Biota";1.072923951;"H";2;2;"H";"H";"M"
4;"DEN-094";206.264486641;"FLU";"Org";"Biota";0.092333333;"H";2;2;"H";"L";"L"
4;"DEN-094";206.264486641;"HG";"HM";"Biota";0.753385;"H";2;2;"H";"L";"M"
4;"DEN-094";206.264486641;"PB";"HM";"Biota";0.728563744;"H";2;2;"H";"M";"M"
4;"DEN-094";206.264486641;"BAP";"Org";"Biota";0.132;"H";2;2;"H";"H";"M"
4;"DEN-094";206.264486641;"CD";"HM";"Biota";1.950240385;"H";2;2;"H";"L";"L"
4;"DEN-094";206.264486641;"FLU";"Org";"Biota";0.080666667;"H";2;2;"H";"M";"H"
4;"DEN-094";206.264486641;"HG";"HM";"Biota";1.15577;"H";2;2;"H";"H";"H"
4;"DEN-094";206.264486641;"PB";"HM";"Biota";1.259171598;"H";2;2;"H";"H";"L"
4;"DEN-095";584.206087686;"CS-137";"Rad";"Water";0.887444444;"H";1;1;"M";"L";"H"
4;"DEN-096";1131.44828932;"HG";"HM";"Biota";4.614087125;"H";5;5;"H";"M";"M"
4;"DEN-096";1131.44828932;"PB";"HM";"Biota";1.538461538;"H";5;5;"H";"M";"M"
4;"DEN-096";1131.44828932;"PFOS";"Org";"Biota";0.00822641;"H";3;3;"H";"H";"L"
4;"DEN-096";1131.44828932;"BAP";"Org";"Biota";0.08828179;"H";2;2;"M";"H";"M"
4;"DEN-096";1131.44828932;"CD";"HM";"Biota";1.356075282;"H";2;2;"M";"H";"L"
4;"DEN-096";1131.44828932;"FLU";"Org";"Biota";0.158990761;"H";2;2;"M";"M";"M"
4;"DEN-096";1131.44828932;"HG";"HM";"Biota";0.471228832;"H";5;5;"H";"L";"L"
4;"DEN-096";1131.44828932;"PB";"HM";"Biota";1.205788443;"H";5;5;"H";"M";"L"
4;"DEN-096";1131.44828932;"ANT";"Org";"Sediment";0.699012323;"H";4;4;"H";"H";"L"
4;"DEN-096";1131.44828932;"CD";"HM";"Sediment";0.037587377;"H";2;2;"M";"M";"M"
4;"DEN-096";1131.44828932;"PB";"HM";"Sediment";0.075;"H";2;2;"M";"H";"M"
4;"DEN-096";1131.44828932;"HBCD";"Org";"Biota";0.002138921;"H";2;2;"M";"H";"H"
4;"DEN-096";1131.44828932;"HG";"HM";"Biota";3.943859582;"H";5;5;"H";"H";"L"
4;"DEN-096";1131.44828932;"PB";"HM";"Biota";2.105950993;"H";5;5;"H";"H";"H"
4;"DEN-096";1131.44828932;"PFOS";"Org";"Biota";0.084583298;"H";3;3;"H";"H";"H"
4;"DEN-096";1131.44828932;"SBD6";"Org";"Biota";57.06151709;"H";1;1;"M";"M";"L"
4;"DEN-096";1131.44828932;"SCB6";"Org";"Biota";0.287636364;"H";2;2;"M";"M";"H"
4;"DEN-096";1131.44828932;"SDX";"Org";"Biota";0.535201958;"H";1;1;"M";"H";"M"
4;"DEN-096";1131.44828932;"ANT";"Org";"Sediment";3.586295417;"H";4;4;"H";"M";"H"
4;"DEN-096";1131.44828932;"BAP";"Org";"Biota";0.164072338;"H";2;2;"M";"L";"H"
4;"DEN-096";1131.44828932;"CD";"HM";"Biota";1.828540865;"H";2;2;"M";"M";"H"
4;"DEN-096";1131.44828932;"CD";"HM";"Sediment";0.29425636;"H";2;2;"M";"H";"M"
4;"DEN-096";1131.44828932;"FLU";"Org";"Biota";0.092932349;"H";2;2;"M";"M";"L"
4;"DEN-096";1131.44828932;"HG";"HM";"Biota";0.912056062;"H";5;5;"H";"H";"L"
4;"DEN-096";1131.44828932;"PB";"HM";"Biota";0.918582622;"H";5;5;"H";"L";"L"
4;"DEN-096";1131.44828932;"PB";"HM";"Sediment";0.476701105;"H";2;2;"M";"L";"L"
4;"DEN-096";1131.44828932;"ANT";"Org";"Sediment";0.37601626;"H";4;4;"H";"L";"H"
4;"DEN-096";1131.44828932;"HBCD";"Org";"Biota";0.000771185;"H";2;2;"M";"L";"M"
4;"DEN-096";1131.44828932;"HG";"HM";"Biota";3.552803655;"H";5;5;"H";"M";"L"
4;"DEN-096";1131.44828932;"PB";"HM";"Biota";0.980672388;"H";5;5;"H";"L";"H"
4;"DEN-096";1131.44828932;"PFOS";"Org";"Biota";0.026327662;"H";3;3;"H";"M";"L"
4;"DEN-096";1131.44828932;"SCB6";"Org";"Biota";0.09414397;"H";2;2;"M";"M";"H"
4;"DEN-096";1131.44828932;"ANT";"Org";"Sediment";12.5;"H";4;4;"H";"M";"M"
4;"DEN-097";50.5497823227;"ANT";"Org";"Sediment";0.542840376;"H";2;2;"H";"L";"H"
4;"DEN-097";50.5497823227;"CD";"HM";"Sediment";1.026316689;"H";1;1;"H";"H";"H"
4;"DEN-097";50.5497823227;"PB";"HM";"Sediment";0.443060598;"H";1;1;"H";"M";"H"
4;"DEN-097";50.5497823227;"ANT";"Org";"Sediment";1.041666667;"H";2;2;"H";"M";"L"
4;"DEN-099";211.392494339;"BAP";"Org";"Biota";0.14;"H";1;1;"H";"L";"H"
4;"DEN-099";211.392494339;"CD";"HM";"Biota";1.240646853;"H";1;1;"H";"M";"L"
4;"DEN-099";211.392494339;"FLU";"Org";"Biota";0.193333333;"H";1;1;"H";"M";"L"
4;"DEN-099";211.392494339;"HG";"HM";"Biota";1.06074;"H";1;1;"H";"M";"M"
4;"DEN-099";211.392494339;"PB";"HM";"Biota";0.803657881;"H";1;1;"H";"H";"M"
4;"DEN-100";10.7169076295;"BAP";"Org";"Biota";0.08;"H";1;1;"H";"L";"M"
4;"DEN-100";10.7169076295;"CD";"HM";"Biota";1.090909091;"H";1;1;"H";"L";"L"
4;"DEN-100";10.7169076295;"FLU";"Org";"Biota";0.163333333;"H";1;1;"H";"L";"M"
4;"DEN-100";10.7169076295;"HG";"HM";"Biota";1.09824;"H";1;1;"H";"H";"L"
4;"DEN-100";10.7169076295;"PB";"HM";"Biota";1.253146853;"H";1;1;"H";"H";"L"
4;"DEN-100";10.7169076295;"ANT";"Org";"Sediment";1.92281969;"H";1;1;"H";"L";"M"
4;"DEN-100";10.7169076295;"CD";"HM";"Sediment";0.729502901;"H";1;1;"H";"L";"M"
4;"DEN-100";10.7169076295;"PB";"HM";"Sediment";0.32923014;"H";1;1;"H";"M";"H"
4;"DEN-102";573.294626653;"BAP";"Org";"Biota";0.28;"H";3;3;"H";"L";"L"
4;"DEN-102";573.294626653;"CD";"HM";"Biota";1.397610723;"H";3;3;"H";"M";"L"
4;"DEN-102";573.294626653;"FLU";"Org";"Biota";0.14;"H";3;3;"H";"L";"H"
4;"DEN-102";573.294626653;"HG";"HM";"Biota";0.46312;"H";3;3;"H";"M";"L"
4;"DEN-102";573.294626653;"PB";"HM";"Biota";0.444862829;"H";3;3;"H";"L";"H"
4;"DEN-102";573.294626653;"ANT";"Org";"Sediment";0.510817308;"H";2;2;"H";"L";"H"
4;"DEN-102";573.294626653;"CD";"HM";"Sediment";1.049414769;"H";2;2;"H";"H";"L"
4;"DEN-102";573.294626653;"PB";"HM";"Sediment";0.511377597;"H";2;2;"H";"M";"M"
4;"DEN-102";573.294626653;"ANT";"Org";"Sediment";0.426860347;"H";2;2;"H";"M";"M"
4;"DEN-102";573.294626653;"CD";"HM";"Sediment";0.910961126;"H";2;2;"H";"L";"M"
4;"DEN-102";573.294626653;"PB";"HM";"Sediment";0.251690239;"H";2;2;"H";"L";"H"
4;"DEN-102";573.294626653;"BAP";"Org";"Biota";0.328;"H";3;3;"H";"L";"L"
4;"DEN-102";573.294626653;"CD";"HM";"Biota";1.226223776;"H";3;3;"H";"L";"H"
4;"DEN-102";573.294626653;"FLU";"Org";"Biota";0.135;"H";3;3;"H";"M";"H"
4;"DEN-102";573.294626653;"HG";"HM";"Biota";1.46292;"H";3;3;"H";"H";"M"
4;"DEN-102";573.294626653;"PB";"HM";"Biota";0.646799354;"H";3;3;"H";"H";"M"
4;"DEN-102";573.294626653;"BAP";"Org";"Biota";0.146;"H";3;3;"H";"M";"L"
4;"DEN-102";573.294626653;"CD";"HM";"Biota";1.047312063;"H";3;3;"H";"L";"L"
4;"DEN-102";573.294626653;"FLU";"Org";"Biota";0.100333333;"H";3;3;"H";"L";"H"
4;"DEN-102";573.294626653;"HG";"HM";"Biota";0.910575;"H";3;3;"H";"H";"L"
4;"DEN-102";573.294626653;"PB";"HM";"Biota";1.237439484;"H";3;3;"H";"M";"H"
4;"DEN-103";1116.45416689;"BAP";"Org";"Biota";0.24;"H";4;4;"H";"H";"L"
4;"DEN-103";1116.45416689;"CD";"HM";"Biota";1.596153846;"H";5;5;"H";"M";"M"
4;"DEN-103";1116.45416689;"FLU";"Org";"Biota";0.09;"H";4;4;"H";"M";"L"
4;"DEN-103";1116.45416689;"HG";"HM";"Biota";0.4482;"H";5;5;"H";"L";"M"
4;"DEN-103";1116.45416689;"PB";"HM";"Biota";0.4464766;"H";5;5;"H";"M";"M"
4;"DEN-103";1116.45416689;"BAP";"Org";"Biota";0.216;"H";4;4;"H";"L";"H"
4;"DEN-103";1116.45416689;"CD";"HM";"Biota";0.639597902;"H";5;5;"H";"H";"M"
4;"DEN-103";1116.45416689;"FLU";"Org";"Biota";0.067;"H";4;4;"H";"L";"M"
4;"DEN-103";1116.45416689;"HG";"HM";"Biota";0.378045;"H";5;5;"H";"M";"M"
4;"DEN-103";1116.45416689;"PB";"HM";"Biota";0.393598709;"H";5;5;"H";"M";"H"
4;"DEN-103";1116.45416689;"ANT";"Org";"Sediment";2.525252525;"H";3;3;"H";"L";"L"
4;"DEN-103";1116.45416689;"ANT";"Org";"Sediment";0.746496039;"H";3;3;"H";"L";"H"
4;"DEN-103";1116.45416689;"CD";"HM";"Sediment";0.433810792;"H";2;2;"M";"M";"H"
4;"DEN-103";1116.45416689;"PB";"HM";"Sediment";0.47736817;"H";2;2;"M";"M";"L"
4;"DEN-103";1116.45416689;"BAP";"Org";"Biota";0.08;"H";4;4;"H";"H";"M"
4;"DEN-103";1116.45416689;"CD";"HM";"Biota";1.192125583;"H";5;5;"H";"H";"M"
4;"DEN-103";1116.45416689;"FLU";"Org";"Biota";0.143333333;"H";4;4;"H";"L";"L"
4;"DEN-103";1116.45416689;"HG";"HM";"Biota";0.703025;"H";5;5;"H";"H";"H"
4;"DEN-103";1116.45416689;"PB";"HM";"Biota";0.37197418;"H";5;5;"H";"M";"H"
4;"DEN-103";1116.45416689;"CD";"HM";"Biota";1.544507576;"H";5;5;"H";"L";"H"
4;"DEN-103";1116.45416689;"HG";"HM";"Biota";0.3495;"H";5;5;"H";"H";"L"
4;"DEN-103";1116.45416689;"PB";"HM";"Biota";0.752017214;"H";5;5;"H";"M";"M"
4;"DEN-103";1116.45416689;"BAP";"Org";"Biota";0.065088891;"H";4;4;"H";"M";"L"
4;"DEN-103";1116.45416689;"CD";"HM";"Biota";3.276187382;"H";5;5;"H";"M";"H"
4;"DEN-103";1116.45416689;"FLU";"Org";"Biota";0.078763755;"H";4;4;"H";"L";"M"
4;"DEN-103";1116.45416689;"HG";"HM";"Biota";0.606981603;"H";5;5;"H";"L";"H"
4;"DEN-103";1116.45416689;"PB";"HM";"Biota";0.637284788;"H";5;5;"H";"H";"H"
4;"DEN-103";1116.45416689;"ANT";"Org";"Sediment";0.859678314;"H";3;3;"H";"H";"M"
4;"DEN-103";1116.45416689;"CD";"HM";"Sediment";0.587243622;"H";2;2;"M";"M";"M"
4;"DEN-103";1116.45416689;"PB";"HM";"Sediment";0.610794213;"H";2;2;"M";"H";"H"
4;"DEN-104";279.143366063;"BAP";"Org";"Biota";0.12;"H";2;2;"H";"M";"H"
4;"DEN-104";279.143366063;"CD";"HM";"Biota";0.013942308;"H";2;2;"H";"H";"H"
4;"DEN-104";279.143366063;"FLU";"Org";"Biota";0.093333333;"H";2;2;"H";"H";"M"
4;"DEN-104";279.143366063;"HG";"HM";"Biota";0.00693;"H";2;2;"H";"H";"L"
4;"DEN-104";279.143366063;"PB";"HM";"Biota";0.004733728;"H";2;2;"H";"H";"H"
4;"DEN-104";279.143366063;"ANT";"Org";"Sediment";0.677710843;"H";2;2;"H";"L";"M"
4;"DEN-104";279.143366063;"CD";"HM";"Sediment";0.384752521;"H";2;2;"H";"H";"L"
4;"DEN-104";279.143366063;"PB";"HM";"Sediment";0.42135658;"H";2;2;"H";"H";"H"
4;"DEN-104";279.143366063;"ANT";"Org";"Sediment";0.35046729;"H";2;2;"H";"L";"H"
4;"DEN-104";279.143366063;"CD";"HM";"Sediment";0.448228415;"H";2;2;"H";"H";"M"
4;"DEN-104";279.143366063;"PB";"HM";"Sediment";0.356333539;"H";2;2;"H";"L";"L"
4;"DEN-104";279.143366063;"BAP";"Org";"Biota";0.18;"H";2;2;"H";"M";"L"
4;"DEN-104";279.143366063;"CD";"HM";"Biota";1.237638403;"H";2;2;"H";"M";"M"
4;"DEN-104";279.143366063;"FLU";"Org";"Biota";0.16;"H";2;2;"H";"M";"M"
4;"DEN-104";279.143366063;"HG";"HM";"Biota";0.64611;"H";2;2;"H";"H";"H"
4;"DEN-104";279.143366063;"PB";"HM";"Biota";0.514900484;"H";2;2;"H";"L";"H"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";3.205128205;"H";6;6;"H";"M";"M"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";0.741525424;"H";6;6;"H";"H";"M"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";0.612745098;"H";6;6;"H";"H";"M"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";0.789988814;"H";6;6;"H";"H";"M"
4;"DEN-105";1807.03619555;"CD";"HM";"Sediment";0.289016282;"H";3;3;"M";"L";"M"
4;"DEN-105";1807.03619555;"PB";"HM";"Sediment";0.432921395;"H";3;3;"M";"M";"H"
4;"DEN-105";1807.03619555;"BAP";"Org";"Biota";0.1;"H";3;3;"M";"M";"M"
4;"DEN-105";1807.03619555;"CD";"HM";"Biota";2.285037879;"H";4;4;"H";"M";"M"
4;"DEN-105";1807.03619555;"FLU";"Org";"Biota";0.33;"H";3;3;"M";"L";"M"
4;"DEN-105";1807.03619555;"HG";"HM";"Biota";0.53105;"H";4;4;"H";"L";"L"
4;"DEN-105";1807.03619555;"PB";"HM";"Biota";0.531468531;"H";4;4;"H";"H";"H"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";1.460054871;"H";6;6;"H";"L";"M"
4;"DEN-105";1807.03619555;"CD";"HM";"Sediment";0.175695936;"H";3;3;"M";"L";"M"
4;"DEN-105";1807.03619555;"PB";"HM";"Sediment";0.416210747;"H";3;3;"M";"M";"L"
4;"DEN-105";1807.03619555;"BAP";"Org";"Biota";0.194;"H";3;3;"M";"L";"H"
4;"DEN-105";1807.03619555;"CD";"HM";"Biota";1.90895979;"H";4;4;"H";"H";"M"
4;"DEN-105";1807.03619555;"FLU";"Org";"Biota";0.060333333;"H";3;3;"M";"H";"H"
4;"DEN-105";1807.03619555;"HG";"HM";"Biota";0.750105;"H";4;4;"H";"H";"L"
4;"DEN-105";1807.03619555;"PB";"HM";"Biota";0.510758472;"H";4;4;"H";"H";"L"
4;"DEN-105";1807.03619555;"BAP";"Org";"Biota";0.12;"H";3;3;"M";"H";"L"
4;"DEN-105";1807.03619555;"CD";"HM";"Biota";1.145257867;"H";4;4;"H";"M";"L"
4;"DEN-105";1807.03619555;"FLU";"Org";"Biota";0.063666667;"H";3;3;"M";"H";"L"
4;"DEN-105";1807.03619555;"HG";"HM";"Biota";0.533775;"H";4;4;"H";"M";"M"
4;"DEN-105";1807.03619555;"PB";"HM";"Biota";0.522054868;"H";4;4;"H";"H";"L"
4;"DEN-105";1807.03619555;"CD";"HM";"Biota";1.518531469;"H";4;4;"H";"L";"M"
4;"DEN-105";1807.03619555;"HG";"HM";"Biota";0.47672;"H";4;4;"H";"M";"M"
4;"DEN-105";1807.03619555;"PB";"HM";"Biota";0.695427649;"H";4;4;"H";"L";"M"
4;"DEN-105";1807.03619555;"ANT";"Org";"Sediment";0.636808367;"H";6;6;"H";"L";"M"
4;"DEN-105";1807.03619555;"CD";"HM";"Sediment";0.232991875;"H";3;3;"M";"M";"H"
4;"DEN-105";1807.03619555;"PB";"HM";"Sediment";0.492243988;"H";3;3;"M";"H";"M"
4;"DEN-106";1052.58177606;"ANT";"Org";"Sediment";1.157407407;"H";4;4;"H";"L";"M"
4;"DEN-106";1052.58177606;"BAP";"Org";"Biota";0.196;"H";3;3;"H";"L";"L"
4;"DEN-106";1052.58177606;"CD";"HM";"Biota";1.001078089;"H";3;3;"H";"M";"M"
4;"DEN-106";1052.58177606;"FLU";"Org";"Biota";0.166;"H";3;3;"H";"L";"L"
4;"DEN-106";1052.58177606;"HG";"HM";"Biota";1.35235;"H";3;3;"H";"M";"L"
4;"DEN-106";1052.58177606;"PB";"HM";"Biota";0.865088757;"H";3;3;"H";"M";"M"
4;"DEN-106";1052.58177606;"ANT";"Org";"Sediment";0.860507246;"H";4;4;"H";"H";"M"
4;"DEN-106";1052.58177606;"BAP";"Org";"Biota";0.142161078;"H";3;3;"H";"M";"L"
4;"DEN-106";1052.58177606;"CD";"HM";"Biota";0.835134605;"H";3;3;"H";"H";"L"
4;"DEN-106";1052.58177606;"FLU";"Org";"Biota";0.106702077;"H";3;3;"H";"L";"H"
4;"DEN-106";1052.58177606;"HG";"HM";"Biota";0.709437568;"H";3;3;"H";"M";"L"
4;"DEN-106";1052.58177606;"PB";"HM";"Biota";1.116056575;"H";3;3;"H";"H";"L"
4;"DEN-106";1052.58177606;"BAP";"Org";"Biota";0.12;"H";3;3;"H";"M";"L"
4;"DEN-106";1052.58177606;"CD";"HM";"Biota";1.389546843;"H";3;3;"H";"M";"L"
4;"DEN-106";1052.58177606;"FLU";"Org";"Biota";0.12489996;"H";3;3;"H";"M";"M"
4;"DEN-106";1052.58177606;"HG";"HM";"Biota";0.483376296;"H";3;3;"H";"L";"M"
4;"DEN-106";1052.58177606;"PB";"HM";"Biota";0.741832325;"H";3;3;"H";"L";"M"
4;"DEN-106";1052.58177606;"ANT";"Org";"Sediment";1.041666667;"H";4;4;"H";"L";"H"
4;"DEN-106";1052.58177606;"ANT";"Org";"Sediment";4.31547619;"H";4;4;"H";"L";"M"
4;"DEN-107";321.232070061;"BAP";"Org";"Biota";0.1;"H";2;2;"H";"H";"H"
4;"DEN-107";321.232070061;"CD";"HM";"Biota";1.069463869;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"FLU";"Org";"Biota";0.093;"H";2;2;"H";"M";"M"
4;"DEN-107";321.232070061;"HG";"HM";"Biota";0.47027;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"PB";"HM";"Biota";0.123399677;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"BAP";"Org";"Biota";0.1;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"CD";"HM";"Biota";1.173805361;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"FLU";"Org";"Biota";0.199333333;"H";2;2;"H";"H";"M"
4;"DEN-107";321.232070061;"HG";"HM";"Biota";0.28775;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"PB";"HM";"Biota";0.742980097;"H";2;2;"H";"H";"L"
4;"DEN-107";321.232070061;"ANT";"Org";"Sediment";0.496031746;"H";2;2;"H";"H";"L"
4;"DEN-107";321.232070061;"CD";"HM";"Sediment";0.296457327;"H";2;2;"H";"M";"H"
4;"DEN-107";321.232070061;"PB";"HM";"Sediment";0.521208113;"H";2;2;"H";"H";"L"
4;"DEN-107";321.232070061;"ANT";"Org";"Sediment";0.942181648;"H";2;2;"H";"M";"L"
4;"DEN-107";321.232070061;"CD";"HM";"Sediment";1.962115253;"H";2;2;"H";"H";"H"
4;"DEN-107";321.232070061;"PB";"HM";"Sediment";2.378694556;"H";2;2;"H";"H";"L"
4;"DEN-108";443.80476309;"BAP";"Org";"Biota";0.354;"H";1;1;"H";"M";"L"
4;"DEN-108";443.80476309;"CD";"HM";"Biota";1.018902972;"H";1;1;"H";"H";"H"
4;"DEN-108";443.80476309;"FLU";"Org";"Biota";0.122;"H";1;1;"H";"M";"M"
4;"DEN-108";443.80476309;"HG";"HM";"Biota";0.624775;"H";1;1;"H";"H";"L"
4;"DEN-108";443.80476309;"PB";"HM";"Biota";1.003227542;"H";1;1;"H";"H";"H"
4;"DEN-108";443.80476309;"ANT";"Org";"Sediment";1.964285714;"H";3;3;"H";"M";"M"
4;"DEN-108";443.80476309;"CD";"HM";"Sediment";0.051771668;"H";1;1;"H";"H";"H"
4;"DEN-108";443.80476309;"PB";"HM";"Sediment";0.253149673;"H";1;1;"H";"H";"M"
4;"DEN-108";443.80476309;"ANT";"Org";"Sediment";1.041666667;"H";3;3;"H";"H";"M"
4;"DEN-108";443.80476309;"ANT";"Org";"Sediment";29.74137931;"H";3;3;"H";"L";"H"
4;"EST-001";955.956922426;"CS-137";"Rad";"Water";0.703222222;"H";1;1;"M";"H";"L"
4;"EST-003";105.651838309;"HG";"HM";"Biota";4.248529157;"H";1;1;"H";"M";"L"
4;"EST-003";105.651838309;"PB";"HM";"Biota";3.863039855;"H";1;1;"H";"M";"M"
4;"EST-003";105.651838309;"SCB6";"Org";"Biota";0.093624213;"H";1;1;"H";"M";"L"
4;"EST-004";464.242892798;"CS-137";"Rad";"Water";1.3742;"H";1;1;"H";"L";"L"
4;"EST-004";464.242892798;"HG";"HM";"Biota";3.05;"H";1;1;"H";"L";"M"
4;"EST-004";464.242892798;"PB";"HM";"Biota";2.536712684;"H";1;1;"H";"L";"M"
4;"EST-004";464.242892798;"SCB6";"Org";"Biota";0.098333333;"H";1;1;"H";"L";"H"
4;"EST-005";917.502488052;"HG";"HM";"Biota";0.64807407;"H";1;1;"M";"L";"L"
4;"EST-005";917.502488052;"PB";"HM";"Biota";1.538461538;"H";1;1;"M";"M";"L"
4;"EST-005";917.502488052;"SCB6";"Org";"Biota";0.084533228;"H";1;1;"M";"M";"H"
4;"EST-006";638.064448704;"CS-137";"Rad";"Water";1.461964609;"H";1;1;"M";"H";"H"
4;"EST-007";1367.38195934;"HG";"HM";"Biota";3.55;"H";1;1;"M";"H";"H"
4;"EST-007";1367.38195934;"PB";"HM";"Biota";1.538461538;"H";1;1;"M";"H";"L"
4;"EST-007";1367.38195934;"SCB6";"Org";"Biota";0.239613333;"H";1;1;"M";"M";"M"
4;"EST-009";87.4122734757;"HG";"HM";"Biota";8.361081765;"H";1;1;"H";"L";"H"
4;"EST-009";87.4122734757;"PB";"HM";"Biota";2.727972262;"H";1;1;"H";"H";"M"
4;"EST-009";87.4122734757;"SCB6";"Org";"Biota";0.137197229;"H";1;1;"H";"L";"H"
4;"EST-010";1211.80042711;"PB";"HM";"Biota";1.75874821;"H";1;1;"M";"H";"M"
4;"EST-010";1211.80042711;"SCB6";"Org";"Biota";0.132186667;"H";1;1;"M";"L";"L"
4;"EST-011";769.004880212;"HG";"HM";"Biota";3.487119155;"H";1;1;"M";"L";"H"
4;"EST-011";769.004880212;"PB";"HM";"Biota";1.526394987;"H";1;1;"M";"H";"L"
4;"EST-011";769.004880212;"SCB6";"Org";"Biota";0.110579082;"H";1;1;"M";"H";"L"
4;"EST-012";5545.58599794;"HG";"HM";"Biota";0.622332977;"H";2;3;"M";"M";"H"
4;"EST-012";5545.58599794;"HG";"HM";"Biota";3.756327994;"H";2;3;"M";"M";"M"
4;"EST-012";5545.58599794;"PB";"HM";"Biota";2.719641466;"H";2;3;"M";"H";"H"
4;"EST-012";5545.58599794;"PB";"HM";"Biota";2.692307692;"H";2;3;"M";"L";"M"
4;"EST-012";5545.58599794;"SCB6";"Org";"Biota";0.115268388;"H";2;3;"M";"M";"H"
4;"EST-012";5545.58599794;"SCB6";"Org";"Biota";0.157733953;"H";2;3;"M";"L";"H"
4;"EST-012";5545.58599794;"HG";"HM";"Biota";0.663324958;"H";2;3;"M";"H";"M"
4;"EST-012";5545.58599794;"PB";"HM";"Biota";2.158305823;"H";2;3;"M";"L";"M"
4;"EST-012";5545.58599794;"SCB6";"Org";"Biota";0.058981101;"H";2;3;"M";"L";"H"
4;"EST-013";220.33775457;"HG";"HM";"Biota";3.139338633;"H";1;1;"H";"L";"L"
4;"EST-013";220.33775457;"PB";"HM";"Biota";2.593844402;"H";1;1;"H";"H";"M"
4;"EST-013";220.33775457;"SCB6";"Org";"Biota";0.132026421;"H";1;1;"H";"H";"H"
4;"EST-014";625.282828523;"HG";"HM";"Biota";6.188434848;"H";1;1;"M";"H";"H"
4;"EST-014";625.282828523;"PB";"HM";"Biota";3.155539243;"H";1;1;"M";"M";"L"
4;"EST-014";625.282828523;"SCB6";"Org";"Biota";0.145319245;"H";1;1;"M";"L";"L"
4;"EST-015";64.5204786874;"HG";"HM";"Biota";6.9;"H";1;1;"H";"L";"M"
4;"EST-015";64.5204786874;"PB";"HM";"Biota";2.692307692;"H";1;1;"H";"L";"H"
4;"EST-015";64.5204786874;"SCB6";"Org";"Biota";0.143066667;"H";1;1;"H";"H";"M"
4;"EST-016";894.127308054;"HG";"HM";"Biota";4.408600089;"H";1;1;"M";"H";"H"
4;"EST-016";894.127308054;"PB";"HM";"Biota";3.345427005;"H";1;1;"M";"M";"H"
4;"EST-016";894.127308054;"SCB6";"Org";"Biota";0.109540268;"H";1;1;"M";"L";"L"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";6.624575458;"H";8;8;"H";"H";"H"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";10.90871211;"H";8;8;"H";"H";"M"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";8;"H";8;8;"H";"M";"L"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";4.147288271;"H";8;8;"H";"L";"M"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";7.673982017;"H";8;8;"H";"M";"H"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";9.924212815;"H";8;8;"H";"H";"L"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";3.372684391;"H";8;8;"H";"H";"M"
4;"FIN-001";1193.93996713;"HG";"HM";"Biota";2.236067977;"H";8;8;"H";"L";"M"
4;"FIN-001";1193.93996713;"SBD6";"Org";"Biota";202.2058824;"H";1;1;"M";"M";"H"
4;"FIN-001";1193.93996713;"SCB6";"Org";"Biota";0.177083333;"H";1;1;"M";"H";"L"
4;"FIN-001";1193.93996713;"CS-137";"Rad";"Biota";1.60714;"H";1;1;"M";"L";"H"
4;"FIN-002";5548.25609509;"CS-137";"Rad";"Biota";1.215185185;"H";1;1;"L";"L";"L"
4;"FIN-003";1218.57166238;"HG";"HM";"Biota";21.5;"H";11;11;"H";"M";"M"
4;"FIN-003";1218.57166238;"HG";"HM";"Biota";5.979130372;"H";11;11;"H";"M";"H"
4;"FIN-003";1218.57166238;"HBCD";"Org";"Biota";0.002359986;"H";3;3;"H";"M";"H"
4;"FIN-003";1218.57166238;"PFOS";"Org";"Biota";0.210989011;"H";5;11;"H";"L";"M"
4;"FIN-003";1218.57166238;"PFOS";"Org";"Biota";0.389010989;"H";5;11;"H";"M";"M"
4;"FIN-003";1218.57166238;"PFOS";"Org";"Biota";0.422370925;"H";5;11;"H";"M";"L"
4;"FIN-003";1218.57166238;"SBD6";"Org";"Biota";34.98269896;"H";4;4;"H";"M";"L"
4;"FIN-003";1218.57166238;"SCB6";"Org";"Biota";0.22827451;"H";4;4;"H";"H";"M"
4;"FIN-003";1218.57166238;"HG";"HM";"Biota";10;"H";11;11;"H";"M";"L"
4;"FIN-003";1218.57166238;"HG";"HM";"Biota";8.623224455;"H";11;11;"H";"L";"L"
