"Station";"longitude";"latitude";"Matrix";"Substance";"Type";"CR";"Units";"Response";"ConfThresh";"ConfStatus";"Datatype"
"FYN018361";10.3775;55.053;"Biota";"CD";"HM";0.974073211;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Sediment";"CD";"HM";0.631500919;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Biota";"FLU";"Org";0.077383371;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Biota";"HG";"HM";0.886457688;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Biota";"HG";"HM";2.65;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Biota";"PB";"HM";0.368382562;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Sediment";"PB";"HM";0.143159164;"All";"+";"H";"H";"All"
"FYN6402002";10.22167;55.08983;"Biota";"BAP";"Org";0.08;"All";"+";"H";"H";"All"
"FYN6402002";10.22167;55.08983;"Biota";"CD";"HM";1.090909091;"All";"+";"H";"H";"All"
"FYN6402002";10.22167;55.08983;"Biota";"FLU";"Org";0.163333333;"All";"+";"H";"H";"All"
"FYN6402002";10.22167;55.08983;"Biota";"HG";"HM";1.09824;"All";"+";"H";"H";"All"
"FYN6402002";10.22167;55.08983;"Biota";"PB";"HM";1.253146853;"All";"+";"H";"H";"All"
"FYNAeroebassin";10.22868;54.9874;"Sediment";"ANT";"Org";0.510817308;"All";"+";"H";"H";"All"
"FYNAeroebassin";10.22868;54.9874;"Sediment";"CD";"HM";1.049414769;"All";"+";"H";"H";"All"
"FYNAeroebassin";10.22868;54.9874;"Sediment";"PB";"HM";0.511377597;"All";"+";"H";"H";"All"
"FYNFaaborgFj";10.23828;55.08868;"Sediment";"ANT";"Org";1.92281969;"All";"+";"H";"H";"All"
"FYNFaaborgFj";10.23828;55.08868;"Sediment";"CD";"HM";0.729502901;"All";"+";"H";"H";"All"
"FYNFaaborgFj";10.23828;55.08868;"Sediment";"PB";"HM";0.32923014;"All";"+";"H";"H";"All"
"FYNFlaskeBugt";9.85367;55.53273;"Biota";"BAP";"Org";0.1;"All";"+";"H";"H";"All"
"FYNFlaskeBugt";9.85367;55.53273;"Biota";"CD";"HM";1.069463869;"All";"+";"H";"H";"All"
"FYNFlaskeBugt";9.85367;55.53273;"Biota";"FLU";"Org";0.093;"All";"+";"H";"H";"All"
"FYNFlaskeBugt";9.85367;55.53273;"Biota";"HG";"HM";0.47027;"All";"+";"H";"H";"All"
"FYNFlaskeBugt";9.85367;55.53273;"Biota";"PB";"HM";0.123399677;"All";"+";"H";"H";"All"
"FYNFlyvesand";10.29833;55.62417;"Biota";"CD";"HM";1.518531469;"All";"+";"H";"H";"All"
"FYNFlyvesand";10.29833;55.62417;"Biota";"HG";"HM";0.47672;"All";"+";"H";"H";"All"
"FYNFlyvesand";10.29833;55.62417;"Biota";"PB";"HM";0.695427649;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Sediment";"ANT";"Org";0.432585825;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Biota";"BAP";"Org";0.134;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Biota";"CD";"HM";1.371153846;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Sediment";"CD";"HM";0.587178347;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Biota";"FLU";"Org";0.103333333;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Biota";"HG";"HM";1.08438;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Biota";"PB";"HM";0.770414201;"All";"+";"H";"H";"All"
"FYNGamFjord";9.74028;55.46232;"Sediment";"PB";"HM";0.350106291;"All";"+";"H";"H";"All"
"FYNHEL1";10.1175;55.1475;"Biota";"BAP";"Org";0.06;"All";"+";"H";"H";"All"
"FYNHEL1";10.1175;55.1475;"Biota";"CD";"HM";1.213344988;"All";"+";"H";"H";"All"
"FYNHEL1";10.1175;55.1475;"Biota";"FLU";"Org";0.1;"All";"+";"H";"H";"All"
"FYNHEL1";10.1175;55.1475;"Biota";"HG";"HM";0.80626;"All";"+";"H";"H";"All"
"FYNHEL1";10.1175;55.1475;"Biota";"PB";"HM";0.476600323;"All";"+";"H";"H";"All"
"FYNHolmen";10.05483;55.0412;"Biota";"BAP";"Org";0.24;"All";"+";"H";"H";"All"
"FYNHolmen";10.05483;55.0412;"Biota";"CD";"HM";1.596153846;"All";"+";"H";"H";"All"
"FYNHolmen";10.05483;55.0412;"Biota";"FLU";"Org";0.09;"All";"+";"H";"H";"All"
"FYNHolmen";10.05483;55.0412;"Biota";"HG";"HM";0.4482;"All";"+";"H";"H";"All"
"FYNHolmen";10.05483;55.0412;"Biota";"PB";"HM";0.4464766;"All";"+";"H";"H";"All"
"FYNIholm";10.54242;55.06125;"Biota";"BAP";"Org";0.1;"All";"+";"H";"H";"All"
"FYNIholm";10.54242;55.06125;"Biota";"CD";"HM";1.771197552;"All";"+";"H";"H";"All"
"FYNIholm";10.54242;55.06125;"Biota";"FLU";"Org";0.070333333;"All";"+";"H";"H";"All"
"FYNIholm";10.54242;55.06125;"Biota";"HG";"HM";1.2968;"All";"+";"H";"H";"All"
"FYNIholm";10.54242;55.06125;"Biota";"PB";"HM";1.220763852;"All";"+";"H";"H";"All"
"FYNKerteFj";10.65702;55.46232;"Biota";"BAP";"Org";0.124;"All";"+";"H";"H";"All"
"FYNKerteFj";10.65702;55.46232;"Biota";"CD";"HM";1.183333333;"All";"+";"H";"H";"All"
"FYNKerteFj";10.65702;55.46232;"Biota";"FLU";"Org";0.052333333;"All";"+";"H";"H";"All"
"FYNKerteFj";10.65702;55.46232;"Biota";"HG";"HM";0.49203;"All";"+";"H";"H";"All"
"FYNKerteFj";10.65702;55.46232;"Biota";"PB";"HM";1.008284024;"All";"+";"H";"H";"All"
"FYNKerteminde";10.74783;55.47633;"Biota";"BAP";"Org";0.12;"All";"+";"H";"H";"All"
"FYNKerteminde";10.74783;55.47633;"Biota";"CD";"HM";1.616382576;"All";"+";"H";"H";"All"
"FYNKerteminde";10.74783;55.47633;"Biota";"FLU";"Org";0.113333333;"All";"+";"H";"H";"All"
"FYNKerteminde";10.74783;55.47633;"Biota";"HG";"HM";0.274625;"All";"+";"H";"H";"All"
"FYNKerteminde";10.74783;55.47633;"Biota";"PB";"HM";1.063636364;"All";"+";"H";"H";"All"
"FYNklintholm";10.807;55.181;"Biota";"BAP";"Org";0.12680694;"All";"+";"H";"H";"All"
"FYNklintholm";10.807;55.181;"Biota";"CD";"HM";1.301551964;"All";"+";"H";"H";"All"
"FYNklintholm";10.807;55.181;"Biota";"FLU";"Org";0.230786096;"All";"+";"H";"H";"All"
"FYNklintholm";10.807;55.181;"Biota";"HG";"HM";0.733324812;"All";"+";"H";"H";"All"
"FYNklintholm";10.807;55.181;"Biota";"PB";"HM";1.155251611;"All";"+";"H";"H";"All"
"FYNM2";10.5075;55.495;"Biota";"BAP";"Org";0.259449355;"All";"+";"H";"H";"All"
"FYNM2";10.5075;55.495;"Biota";"CD";"HM";1.331738114;"All";"+";"H";"H";"All"
"FYNM2";10.5075;55.495;"Biota";"FLU";"Org";0.184342333;"All";"+";"H";"H";"All"
"FYNM2";10.5075;55.495;"Biota";"HG";"HM";1.174422011;"All";"+";"H";"H";"All"
"FYNM2";10.5075;55.495;"Biota";"PB";"HM";1.165560665;"All";"+";"H";"H";"All"
"FYNNAERAA";10.28233;55.60617;"Biota";"BAP";"Org";0.06;"All";"+";"H";"H";"All"
"FYNNAERAA";10.28233;55.60617;"Biota";"CD";"HM";0.659353147;"All";"+";"H";"H";"All"
"FYNNAERAA";10.28233;55.60617;"Biota";"FLU";"Org";0.153333333;"All";"+";"H";"H";"All"
"FYNNAERAA";10.28233;55.60617;"Biota";"HG";"HM";0.76224;"All";"+";"H";"H";"All"
"FYNNAERAA";10.28233;55.60617;"Biota";"PB";"HM";0.76880043;"All";"+";"H";"H";"All"
"FYNNFF";10.3705;55.6915;"Sediment";"ANT";"Org";0.636808367;"All";"+";"H";"H";"All"
"FYNNFF";10.3705;55.6915;"Sediment";"CD";"HM";0.232991875;"All";"+";"H";"H";"All"
"FYNNFF";10.3705;55.6915;"Sediment";"PB";"HM";0.492243988;"All";"+";"H";"H";"All"
"FYNRinggaard";10.50533;55.01533;"Sediment";"ANT";"Org";0.426860347;"All";"+";"H";"H";"All"
"FYNRinggaard";10.50533;55.01533;"Sediment";"CD";"HM";0.910961126;"All";"+";"H";"H";"All"
"FYNRinggaard";10.50533;55.01533;"Sediment";"PB";"HM";0.251690239;"All";"+";"H";"H";"All"
"FYNRudkoebing";10.71067;54.9435;"Biota";"BAP";"Org";0.328;"All";"+";"H";"H";"All"
"FYNRudkoebing";10.71067;54.9435;"Biota";"CD";"HM";1.226223776;"All";"+";"H";"H";"All"
"FYNRudkoebing";10.71067;54.9435;"Biota";"FLU";"Org";0.135;"All";"+";"H";"H";"All"
"FYNRudkoebing";10.71067;54.9435;"Biota";"HG";"HM";1.46292;"All";"+";"H";"H";"All"
"FYNRudkoebing";10.71067;54.9435;"Biota";"PB";"HM";0.646799354;"All";"+";"H";"H";"All"
"FYNS2";10.50917;55.47966;"Sediment";"ANT";"Org";4.545454545;"All";"+";"H";"H";"All"
"FYNS2";10.50917;55.47966;"Sediment";"CD";"HM";0.618088857;"All";"+";"H";"H";"All"
"FYNS2";10.50917;55.47966;"Sediment";"PB";"HM";0.306934062;"All";"+";"H";"H";"All"
"FYNS4";10.54983;55.4885;"Sediment";"ANT";"Org";0.857843137;"All";"+";"H";"H";"All"
"FYNS4";10.54983;55.4885;"Sediment";"CD";"HM";0.796643707;"All";"+";"H";"H";"All"
"FYNS4";10.54983;55.4885;"Sediment";"PB";"HM";0.304344256;"All";"+";"H";"H";"All"
"FYNSED1";10.51;55.48317;"Biota";"BAP";"Org";0.18;"All";"+";"H";"H";"All"
"FYNSED1";10.51;55.48317;"Biota";"CD";"HM";1.264335664;"All";"+";"H";"H";"All"
"FYNSED1";10.51;55.48317;"Biota";"FLU";"Org";0.146666667;"All";"+";"H";"H";"All"
"FYNSED1";10.51;55.48317;"Biota";"HG";"HM";1.6272;"All";"+";"H";"H";"All"
"FYNSED1";10.51;55.48317;"Biota";"PB";"HM";1.167079075;"All";"+";"H";"H";"All"
"FYNSkansen";10.62217;55.05567;"Biota";"BAP";"Org";0.146;"All";"+";"H";"H";"All"
"FYNSkansen";10.62217;55.05567;"Biota";"CD";"HM";1.047312063;"All";"+";"H";"H";"All"
"FYNSkansen";10.62217;55.05567;"Biota";"FLU";"Org";0.100333333;"All";"+";"H";"H";"All"
"FYNSkansen";10.62217;55.05567;"Biota";"HG";"HM";0.910575;"All";"+";"H";"H";"All"
"FYNSkansen";10.62217;55.05567;"Biota";"PB";"HM";1.237439484;"All";"+";"H";"H";"All"
"FYNSpodsbjerg";10.82425;54.92463;"Biota";"BAP";"Org";0.1;"All";"+";"H";"H";"All"
"FYNSpodsbjerg";10.82425;54.92463;"Biota";"CD";"HM";1.361276224;"All";"+";"H";"H";"All"
"FYNSpodsbjerg";10.82425;54.92463;"Biota";"FLU";"Org";0.085;"All";"+";"H";"H";"All"
"FYNSpodsbjerg";10.82425;54.92463;"Biota";"HG";"HM";0.652455;"All";"+";"H";"H";"All"
"FYNSpodsbjerg";10.82425;54.92463;"Biota";"PB";"HM";1.559870898;"All";"+";"H";"H";"All"
"FYNToroe";9.877;55.26167;"Biota";"BAP";"Org";0.216;"All";"+";"H";"H";"All"
"FYNToroe";9.877;55.26167;"Biota";"CD";"HM";0.639597902;"All";"+";"H";"H";"All"
"FYNToroe";9.877;55.26167;"Biota";"FLU";"Org";0.067;"All";"+";"H";"H";"All"
"FYNToroe";9.877;55.26167;"Biota";"HG";"HM";0.378045;"All";"+";"H";"H";"All"
"FYNToroe";9.877;55.26167;"Biota";"PB";"HM";0.393598709;"All";"+";"H";"H";"All"
"FYNWedelsborg";9.7855;55.3675;"Biota";"BAP";"Org";0.12;"All";"+";"H";"H";"All"
"FYNWedelsborg";9.7855;55.3675;"Biota";"CD";"HM";0.013942308;"All";"+";"H";"H";"All"
"FYNWedelsborg";9.7855;55.3675;"Biota";"FLU";"Org";0.093333333;"All";"+";"H";"H";"All"
"FYNWedelsborg";9.7855;55.3675;"Biota";"HG";"HM";0.00693;"All";"+";"H";"H";"All"
"FYNWedelsborg";9.7855;55.3675;"Biota";"PB";"HM";0.004733728;"All";"+";"H";"H";"All"
"FZP";14.533;53.778;"Water";"CD";"HM";0.5;"All";"+";"H";"H";"All"
"FZP";14.533;53.778;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"Gäddragfjärden";25.9121;60.29138;"Biota";"HG";"HM";10;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"HBCD";"Org";0.001873652;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"HG";"HM";0.719597281;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"PB";"HM";0.334519142;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"PFOS";"Org";0.029678074;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"SBD6";"Org";54.33258897;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"SCB6";"Org";0.076121543;"All";"+";"H";"H";"All"
"Gaviksfjärden";18.25;62.86667;"Biota";"SDX";"Org";0.287291378;"All";"+";"H";"H";"All"
"GB11   Bråviken Pampusfj";16.30783333;58.62833333;"Biota";"HG";"HM";6;"All";"+";"H";"H";"All"
"Gedser odde";11.9833095228571;54.4666904771429;"Water";"CS-137";"Rad";1.487887907;"All";"+";"H";"H";"All"
"Gennarbyviken Edesviken";23.21705;59.93154;"Biota";"HG";"HM";10.90871211;"All";"+";"H";"H";"All"
"Gennarbyviken Sandviken";23.29227;59.98545;"Biota";"HG";"HM";8;"All";"+";"H";"H";"All"
"Gotland SO";18.63333;56.88333;"Biota";"HBCD";"Org";0.005962594;"All";"+";"H";"H";"All"
"Gotland SO";18.63333;56.88333;"Biota";"HG";"HM";1.821526159;"All";"+";"H";"H";"All"
"Gotland SO";18.63333;56.88333;"Biota";"PB";"HM";0.039230756;"All";"+";"H";"H";"All"
"Gotland SO";18.63333;56.88333;"Biota";"SBD6";"Org";76.80738293;"All";"+";"H";"H";"All"
"Gotland SO";18.63333;56.88333;"Biota";"SCB6";"Org";0.142014263;"All";"+";"H";"H";"All"
"Granö itäpuoli";25.25954;60.22421;"Biota";"HG";"HM";8.623224455;"All";"+";"H";"H";"All"
"H2   Karakås";14.27116667;55.67483;"Biota";"CD";"HM";0.705273893;"All";"+";"H";"H";"All"
"H2   Karakås";14.27116667;55.67483;"Biota";"HG";"HM";0.16732;"All";"+";"H";"H";"All"
"H2   Karakås";14.27116667;55.67483;"Biota";"PB";"HM";0.283162991;"All";"+";"H";"H";"All"
"Hailuoto";25.014415;65.1349;"Biota";"HG";"HM";4.286160645;"All";"+";"H";"H";"All"
"Hailuoto";25.014415;65.1349;"Biota";"SBD6";"Org";218.878249;"All";"+";"H";"H";"All"
"Hailuoto";25.014415;65.1349;"Biota";"SCB6";"Org";0.134883721;"All";"+";"H";"H";"All"
"Hailuoto";25.014415;65.1349;"Biota";"CS-137";"Rad";2.283;"All";"+";"H";"H";"All"
"HAILUOTO";25.1187;65.3585;"Biota";"CS-137";"Rad";1.58;"All";"+";"H";"H";"All"
"Halskov rev";11.05;55.3833180545455;"Water";"CS-137";"Rad";1.01242442;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"HG";"HM";1.428118453;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"PB";"HM";0.646449642;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"PFOS";"Org";0.039624006;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"SBD6";"Org";16.39109698;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"SCB6";"Org";0.057481355;"All";"+";"H";"H";"All"
"Hanko 2";22.60535;59.54753;"Biota";"SDX";"Org";0.151141996;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"HBCD";"Org";0.003344701;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"HG";"HM";1.788863117;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"PB";"HM";0.086672655;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"PFOS";"Org";0.054053571;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"SBD6";"Org";41.13734387;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"SCB6";"Org";0.076885435;"All";"+";"H";"H";"All"
"Harufjärden";22.88333;65.58333;"Biota";"SDX";"Org";0.337395543;"All";"+";"H";"H";"All"
"Hästholmen (Torhamn)";15.74999263;56.07665893;"Biota";"CD";"HM";0.66025641;"All";"+";"H";"H";"All"
"Hästholmen (Torhamn)";15.74999263;56.07665893;"Biota";"HG";"HM";0.2662;"All";"+";"H";"H";"All"
"Hästholmen (Torhamn)";15.74999263;56.07665893;"Biota";"PB";"HM";0.340828402;"All";"+";"H";"H";"All"
"Hesselø";11.7833083325;56.16669;"Water";"CS-137";"Rad";0.887444444;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"HBCD";"Org";0.001203764;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"HG";"HM";1.320703402;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"HG";"HM";2.824370216;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"PB";"HM";0.136198996;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"PB";"HM";0.047179033;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"PFOS";"Org";0.031444929;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"SBD6";"Org";31.769374;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"SCB6";"Org";0.073469465;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"SCB6";"Org";0.065169207;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"SDX";"Org";0.190615408;"All";"+";"H";"H";"All"
"Holmöarna";20.88;63.68;"Biota";"SDX";"Org";0.22010939;"All";"+";"H";"H";"All"
"HOWABU";10.7470111116667;54.4196055;"Water";"CS-137";"Rad";1.260230949;"All";"+";"H";"H";"All"
"Hundested";11.86668794;55.9666876363636;"Biota";"CS-137";"Rad";0.497590168;"All";"+";"H";"H";"All"
"HZP";14.31;53.785;"Water";"CD";"HM";0.135717489;"All";"+";"H";"H";"All"
"HZP";14.31;53.785;"Water";"PB";"HM";0.648794358;"All";"+";"H";"H";"All"
"Iso-Huituri";24.309;65.69223;"Biota";"HG";"HM";11.95826074;"All";"+";"H";"H";"All"
"IVZP";14.23352;54.00592;"Water";"CD";"HM";0.644916076;"All";"+";"H";"H";"All"
"IVZP";14.23352;54.00592;"Water";"PB";"HM";0.648794358;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Biota";"BAP";"Org";0.406;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Biota";"CD";"HM";2.163791018;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Water";"CD";"HM";0.465574958;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Biota";"FLU";"Org";0.628666667;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Biota";"HG";"HM";0.688696487;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Biota";"PB";"HM";0.437011211;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"J56";20.83333;56.02833;"Water";"PFOS";"Org";3.118154203;"All";"+";"H";"H";"All"
"JML";23.6268066;59.5818066;"Water";"CS-137";"Rad";1.582185942;"All";"+";"H";"H";"All"
"JWWZP";14.398;53.883;"Water";"CD";"HM";0.5;"All";"+";"H";"H";"All"
"JWWZP";14.398;53.883;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"K18";20.89167;55.765;"Sediment";"HBCD";"Org";0.044117647;"All";"+";"H";"H";"All"
"K18";20.89167;55.765;"Water";"PFOS";"Org";3.768445758;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Sediment";"ANT";"Org";0.409230769;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Sediment";"CD";"HM";0.520158271;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Water";"CD";"HM";0.465574958;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Sediment";"HBCD";"Org";0.140304939;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Sediment";"PB";"HM";0.779508756;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"K22";21.05;55.735;"Water";"PFOS";"Org";1.934512969;"All";"+";"H";"H";"All"
"K23";21.06167;55.7183;"Water";"CD";"HM";0.45734561;"All";"+";"H";"H";"All"
"K23";21.06167;55.7183;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"K32";21.07833;55.55833;"Water";"CD";"HM";0.465574958;"All";"+";"H";"H";"All"
"K32";21.07833;55.55833;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"K4";13.9736167216667;54.9529666666667;"Water";"CS-137";"Rad";1.498496553;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Sediment";"ANT";"Org";0.279166667;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Biota";"BAP";"Org";0.076;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Biota";"CD";"HM";0.249442238;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Water";"CD";"HM";0.465574958;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Biota";"FLU";"Org";0.064666667;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Sediment";"HBCD";"Org";0.142991893;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Biota";"HG";"HM";0.741210965;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Biota";"PB";"HM";0.615425775;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"K41";20.95667;55.31167;"Water";"PFOS";"Org";2.240731254;"All";"+";"H";"H";"All"
"K6 ";15.5333;54.256;"Water";"CS-137";"Rad";1.507017444;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"HBCD";"Org";0.005109742;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"HG";"HM";0.985947536;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"PB";"HM";0.29939172;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"PFOS";"Org";0.067962145;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"SBD6";"Org";54.53165024;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"SCB6";"Org";0.164249835;"All";"+";"H";"H";"All"
"Kalajoki 1";23.32654;64.17917;"Biota";"SDX";"Org";1.174272596;"All";"+";"H";"H";"All"
"Kalajokisuun edusta";23.87478;64.30173;"Biota";"HBCD";"Org";0.003645933;"All";"+";"H";"H";"All"
"Kalajokisuun edusta";23.87478;64.30173;"Biota";"HG";"HM";6;"All";"+";"H";"H";"All"
"Kalajokisuun edusta";23.87478;64.30173;"Biota";"PFOS";"Org";0.269826656;"All";"+";"H";"H";"All"
"Kalajokisuun edusta";23.87478;64.30173;"Biota";"SBD6";"Org";479.876161;"All";"+";"H";"H";"All"
"Kalajokisuun edusta";23.87478;64.30173;"Biota";"SCB6";"Org";0.145;"All";"+";"H";"H";"All"
"KALKGR";9.90043338883333;54.8335611666667;"Water";"CS-137";"Rad";0.993555556;"All";"+";"H";"H";"All"
"Kattegat-413";12;56.6633173428571;"Water";"CS-137";"Rad";0.992465077;"All";"+";"H";"H";"All"
"KBH1723";12.40767;55.59017;"Sediment";"ANT";"Org";0.801282051;"All";"+";"H";"H";"All"
"KBH1723";12.40767;55.59017;"Sediment";"CD";"HM";0.061474959;"All";"+";"H";"H";"All"
"KBKLYN";12.63083;55.72633;"Biota";"BAP";"Org";0.183421635;"All";"+";"H";"H";"All"
"KBKLYN";12.63083;55.72633;"Biota";"CD";"HM";1.128455616;"All";"+";"H";"H";"All"
"KBKLYN";12.63083;55.72633;"Biota";"FLU";"Org";0.110910698;"All";"+";"H";"H";"All"
"KBKLYN";12.63083;55.72633;"Biota";"HG";"HM";3.008057694;"All";"+";"H";"H";"All"
"KBKLYN";12.63083;55.72633;"Biota";"PB";"HM";4.062624538;"All";"+";"H";"H";"All"
"KBKSOEV";12.70717;55.56967;"Biota";"BAP";"Org";0.14;"All";"+";"H";"H";"All"
"KBKSOEV";12.70717;55.56967;"Biota";"CD";"HM";2.412951632;"All";"+";"H";"H";"All"
"KBKSOEV";12.70717;55.56967;"Biota";"FLU";"Org";0.156666667;"All";"+";"H";"H";"All"
"KBKSOEV";12.70717;55.56967;"Biota";"HG";"HM";0.8625;"All";"+";"H";"H";"All"
"KBKSOEV";12.70717;55.56967;"Biota";"PB";"HM";1.479289941;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"HBCD";"Org";0.004164792;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"HG";"HM";8.215838363;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"PFOS";"Org";0.150549451;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"PFOS";"Org";0.078580637;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"PFOS";"Org";0.292514207;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"SBD6";"Org";97.98524196;"All";"+";"H";"H";"All"
"Kellonlahti";25.25615;65.0971;"Biota";"SCB6";"Org";0.185410195;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"HBCD";"Org";0.00353618;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"HG";"HM";9.064126192;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"PFOS";"Org";0.564625608;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"SBD6";"Org";1237.322515;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"SBD6";"Org";104.3245842;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"SCB6";"Org";0.963218391;"All";"+";"H";"H";"All"
"Kemin edusta Ajos Poh";24.55359;65.69914;"Biota";"SCB6";"Org";0.241779357;"All";"+";"H";"H";"All"
"KFOTN6";10.2001443883333;54.4166388333333;"Water";"CS-137";"Rad";1.176961102;"All";"+";"H";"H";"All"
"KIBU1";10.5664167216667;54.5664777783333;"Water";"CS-137";"Rad";1.157121888;"All";"+";"H";"H";"All"
